date,bench,water,origin,sp1,sp2,sp3,sp4,fxn,spp_num,fnc_num,unit,frame,B1_Liv1,B2_Liv2,B1_Bry,B2_Syn,B1,B2,L2,L1,GA,Nostoc,DC,LC,Moss_unk,Mold,Peltula,Funaria,Moss,Volvox,Liv_unk
2017_03_27,2,3,C,0,B2,L1,0,BL,2,2,139,3,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,B2,L1,0,BL,2,2,139,4,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,B2,L1,0,BL,2,2,139,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,0,L2,L,1,1,140,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,0,L2,L,1,1,140,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,0,L2,L,1,1,140,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,0,L2,L,1,1,140,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,0,L2,L,1,1,140,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,0,L1,L2,BLL,3,2,141,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,0,L1,L2,BLL,3,2,141,2,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,0,L1,L2,BLL,3,2,141,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,0,L1,L2,BLL,3,2,141,4,0,0,5,0,5,0,5,10,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,0,L1,L2,BLL,3,2,141,5,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,0,0,L1,0,L,1,1,142,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,0,0,L1,0,L,1,1,142,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,0,0,L1,0,L,1,1,142,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,0,0,L1,0,L,1,1,142,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,0,0,L1,0,L,1,1,142,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,L1,0,BL,2,2,143,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,L1,0,BL,2,2,143,2,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,L1,0,BL,2,2,143,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,L1,0,BL,2,2,143,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,L1,0,BL,2,2,143,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,L1,L2,LL,2,1,144,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,L1,L2,LL,2,1,144,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,L1,L2,LL,2,1,144,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,L1,L2,LL,2,1,144,4,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,L1,L2,LL,2,1,144,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,B2,0,0,B,1,1,145,1,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,B2,0,0,B,1,1,145,2,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,B2,0,0,B,1,1,145,3,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,B2,0,0,B,1,1,145,4,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,B2,0,0,B,1,1,145,5,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,0,0,0,B,1,1,146,1,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,0,0,0,B,1,1,146,2,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,0,0,0,B,1,1,146,3,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,0,0,0,B,1,1,146,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,0,0,0,B,1,1,146,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,0,L2,BL,2,2,147,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,0,L2,BL,2,2,147,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,0,L2,BL,2,2,147,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,0,L2,BL,2,2,147,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,0,L2,BL,2,2,147,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,L1,0,BL,2,2,148,1,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,L1,0,BL,2,2,148,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,L1,0,BL,2,2,148,3,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,L1,0,BL,2,2,148,4,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,L1,0,BL,2,2,148,5,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,0,L1,L2,BLL,3,2,149,1,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,0,L1,L2,BLL,3,2,149,2,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,0,L1,L2,BLL,3,2,149,3,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,0,L1,L2,BLL,3,2,149,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,0,L1,L2,BLL,3,2,149,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,B2,L1,0,BBL,3,2,150,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,B2,L1,0,BBL,3,2,150,2,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,B2,L1,0,BBL,3,2,150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,B2,L1,0,BBL,3,2,150,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,B2,L1,0,BBL,3,2,150,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,0,L2,L,1,1,151,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,0,L2,L,1,1,151,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,0,L2,L,1,1,151,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,0,L2,L,1,1,151,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,0,L2,L,1,1,151,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,B1,B2,L1,L2,BBLL,4,2,152,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,B1,B2,L1,L2,BBLL,4,2,152,2,5,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,B1,B2,L1,L2,BBLL,4,2,152,3,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,B1,B2,L1,L2,BBLL,4,2,152,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,B1,B2,L1,L2,BBLL,4,2,152,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,B2,L1,L2,BBLL,4,2,153,1,0,0,5,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,B2,L1,L2,BBLL,4,2,153,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,B2,L1,L2,BBLL,4,2,153,3,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,B2,L1,L2,BBLL,4,2,153,4,0,0,8,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,B2,L1,L2,BBLL,4,2,153,5,0,0,20,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,0,L1,0,BL,2,2,154,1,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,0,L1,0,BL,2,2,154,2,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,0,L1,0,BL,2,2,154,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,0,L1,0,BL,2,2,154,4,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,0,L1,0,BL,2,2,154,5,0,0,0,5,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,L1,0,BL,2,2,155,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,L1,0,BL,2,2,155,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,L1,0,BL,2,2,155,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,L1,0,BL,2,2,155,4,5,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,L1,0,BL,2,2,155,5,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,B1,0,L1,0,BL,2,2,156,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,B1,0,L1,0,BL,2,2,156,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,B1,0,L1,0,BL,2,2,156,3,2,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,B1,0,L1,0,BL,2,2,156,4,5,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,B1,0,L1,0,BL,2,2,156,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,B2,0,L2,BL,2,2,157,1,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,B2,0,L2,BL,2,2,157,2,0,0,1,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,B2,0,L2,BL,2,2,157,3,0,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,B2,0,L2,BL,2,2,157,4,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,B2,0,L2,BL,2,2,157,5,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,B2,L1,0,BL,2,2,158,1,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,B2,L1,0,BL,2,2,158,2,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,B2,L1,0,BL,2,2,158,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,B2,L1,0,BL,2,2,158,4,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,B2,L1,0,BL,2,2,158,5,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,B1,0,0,0,B,1,1,159,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,B1,0,0,0,B,1,1,159,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,B1,0,0,0,B,1,1,159,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,B1,0,0,0,B,1,1,159,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,B1,0,0,0,B,1,1,159,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,B2,0,L2,BBL,3,2,160,1,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,B2,0,L2,BBL,3,2,160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,B2,0,L2,BBL,3,2,160,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,B2,0,L2,BBL,3,2,160,4,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,B2,0,L2,BBL,3,2,160,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,0,0,B,1,1,161,1,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,0,0,B,1,1,161,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,0,0,B,1,1,161,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,0,0,B,1,1,161,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,0,0,B,1,1,161,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,B2,L1,0,BL,2,2,162,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,B2,L1,0,BL,2,2,162,2,0,0,1,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,B2,L1,0,BL,2,2,162,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,B2,L1,0,BL,2,2,162,4,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,B2,L1,0,BL,2,2,162,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,0,L1,L2,LL,2,1,163,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,0,L1,L2,LL,2,1,163,2,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,0,L1,L2,LL,2,1,163,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,0,L1,L2,LL,2,1,163,4,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,0,L1,L2,LL,2,1,163,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,0,L1,0,L,1,1,164,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,0,L1,0,L,1,1,164,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,0,L1,0,L,1,1,164,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,0,L1,0,L,1,1,164,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,0,L1,0,L,1,1,164,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,B2,L1,0,BBL,3,2,165,1,0,0,5,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,B2,L1,0,BBL,3,2,165,2,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,B2,L1,0,BBL,3,2,165,3,0,0,5,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,B2,L1,0,BBL,3,2,165,4,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,B2,L1,0,BBL,3,2,165,5,0,0,3,3,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,0,B2,0,0,B,1,1,166,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,0,B2,0,0,B,1,1,166,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,0,B2,0,0,B,1,1,166,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,0,B2,0,0,B,1,1,166,4,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,O,0,B2,0,0,B,1,1,166,5,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,0,0,0,B,1,1,167,1,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,0,0,0,B,1,1,167,2,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,0,0,0,B,1,1,167,3,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,0,0,0,B,1,1,167,4,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,0,0,0,B,1,1,167,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,0,0,O,0,0,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,0,0,O,0,0,168,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,0,0,O,0,0,168,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,0,0,O,0,0,168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,0,0,0,0,O,0,0,168,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,0,L1,0,BL,2,2,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,0,L1,0,BL,2,2,169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,0,L1,0,BL,2,2,169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,0,L1,0,BL,2,2,169,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,0,L1,0,BL,2,2,169,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,L1,L2,BLL,3,2,170,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,L1,L2,BLL,3,2,170,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,L1,L2,BLL,3,2,170,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,L1,L2,BLL,3,2,170,4,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,B1,0,L1,L2,BLL,3,2,170,5,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,0,L2,BL,2,2,171,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,0,L2,BL,2,2,171,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,0,L2,BL,2,2,171,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,0,L2,BL,2,2,171,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,0,L2,BL,2,2,171,5,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,0,0,0,O,0,0,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,0,0,0,O,0,0,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,0,0,0,O,0,0,172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,0,0,0,O,0,0,172,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,0,0,0,O,0,0,172,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,0,L2,BL,2,2,173,1,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,0,L2,BL,2,2,173,2,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,0,L2,BL,2,2,173,3,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,0,L2,BL,2,2,173,4,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,O,0,B2,0,L2,BL,2,2,173,5,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,B2,0,0,BB,2,1,174,1,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,B2,0,0,BB,2,1,174,2,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,B2,0,0,BB,2,1,174,3,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,B2,0,0,BB,2,1,174,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,B2,0,0,BB,2,1,174,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,B2,L1,0,BBL,3,2,175,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,B2,L1,0,BBL,3,2,175,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,B2,L1,0,BBL,3,2,175,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,B2,L1,0,BBL,3,2,175,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,1,C,B1,B2,L1,0,BBL,3,2,175,5,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,B2,L1,0,BBL,3,2,176,1,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,B2,L1,0,BBL,3,2,176,2,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,B2,L1,0,BBL,3,2,176,3,0,0,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,B2,L1,0,BBL,3,2,176,4,0,0,5,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,B1,B2,L1,0,BBL,3,2,176,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,0,L1,L2,LL,2,1,177,1,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,0,L1,L2,LL,2,1,177,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,0,L1,L2,LL,2,1,177,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_03_27,2,3,C,0,0,L1,L2,LL,2,1,177,4,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
